run, time in microseconds, throughput (GB/s)
0, 25942.584000, 1.293411
1, 25914.609000, 1.294808
2, 25935.438000, 1.293768
3, 25908.791000, 1.295098
4, 25925.439000, 1.294267
5, 25983.549000, 1.291372
6, 25982.449000, 1.291427
7, 25996.293000, 1.290739
8, 25958.477000, 1.292619
9, 25976.227000, 1.291736
10, 25981.201000, 1.291489
11, 26010.627000, 1.290028
12, 25979.756000, 1.291561
13, 25976.135000, 1.291741
14, 25991.025000, 1.291001
15, 25987.306000, 1.291185
16, 25903.710000, 1.295352
17, 26005.408000, 1.290287
18, 25958.373000, 1.292625
19, 25909.342000, 1.295071
20, 26026.491000, 1.289241
21, 26003.561000, 1.290378
22, 26001.100000, 1.290500
23, 26030.786000, 1.289029
24, 25991.830000, 1.290961
25, 25954.915000, 1.292797
26, 25982.783000, 1.291410
27, 25954.927000, 1.292796
28, 25995.587000, 1.290774
29, 25947.451000, 1.293169
30, 26001.604000, 1.290475
31, 25950.522000, 1.293016
32, 25954.349000, 1.292825
33, 26006.126000, 1.290251
34, 25961.312000, 1.292478
35, 25910.265000, 1.295025
36, 26002.586000, 1.290427
37, 26006.512000, 1.290232
38, 26001.720000, 1.290470
39, 25997.762000, 1.290666
40, 26001.144000, 1.290498
41, 26014.729000, 1.289824
42, 26004.706000, 1.290322
43, 25997.415000, 1.290683
44, 26004.587000, 1.290327
45, 25938.947000, 1.293593
46, 26009.855000, 1.290066
47, 25953.213000, 1.292882
48, 25949.814000, 1.293051
49, 26000.300000, 1.290540
50, 25959.529000, 1.292567
51, 25998.915000, 1.290609
52, 26006.681000, 1.290224
53, 26001.304000, 1.290490
54, 25998.329000, 1.290638
55, 26017.977000, 1.289663
56, 25997.998000, 1.290654
57, 26014.817000, 1.289820
58, 26011.669000, 1.289976
59, 26001.579000, 1.290477
60, 25964.434000, 1.292323
61, 25968.617000, 1.292115
62, 26003.917000, 1.290361
63, 25949.036000, 1.293090
64, 26011.623000, 1.289978
65, 26007.838000, 1.290166
66, 26000.339000, 1.290538
67, 25966.056000, 1.292242
68, 26002.540000, 1.290429
69, 25917.401000, 1.294668
70, 26006.927000, 1.290211
71, 25956.959000, 1.292695
72, 26016.784000, 1.289723
73, 25962.803000, 1.292404
74, 25998.451000, 1.290632
75, 25997.948000, 1.290657
76, 25998.907000, 1.290609
77, 25961.656000, 1.292461
78, 26002.739000, 1.290419
79, 26002.956000, 1.290408
80, 26005.747000, 1.290270
81, 25960.759000, 1.292506
82, 26006.056000, 1.290255
83, 25999.187000, 1.290595
84, 26006.033000, 1.290256
85, 25959.893000, 1.292549
86, 26004.868000, 1.290313
87, 26595.812000, 1.261643
88, 25960.312000, 1.292528
89, 26002.842000, 1.290414
90, 26008.688000, 1.290124
91, 26019.414000, 1.289592
92, 26005.713000, 1.290272
93, 25950.172000, 1.293033
94, 25999.688000, 1.290571
95, 25999.256000, 1.290592
96, 25959.178000, 1.292585
97, 25996.242000, 1.290742
98, 25994.177000, 1.290844
99, 26006.446000, 1.290235
