run, time in microseconds, throughput (GB/s)
0, 25895.423000, 1.295767
1, 25901.279000, 1.295474
2, 25931.273000, 1.293976
3, 25910.116000, 1.295032
4, 25918.436000, 1.294616
5, 25909.772000, 1.295049
6, 25858.501000, 1.297617
7, 25922.761000, 1.294400
8, 25933.787000, 1.293850
9, 25946.063000, 1.293238
10, 25897.048000, 1.295686
11, 25996.886000, 1.290710
12, 25950.292000, 1.293027
13, 25982.298000, 1.291434
14, 25979.895000, 1.291554
15, 25970.719000, 1.292010
16, 25989.940000, 1.291055
17, 25997.384000, 1.290685
18, 25984.763000, 1.291312
19, 25968.692000, 1.292111
20, 25987.574000, 1.291172
21, 25987.059000, 1.291198
22, 25988.319000, 1.291135
23, 25956.750000, 1.292705
24, 25926.307000, 1.294223
25, 25940.546000, 1.293513
26, 25886.932000, 1.296192
27, 25944.100000, 1.293336
28, 25952.328000, 1.292926
29, 25948.805000, 1.293101
30, 25900.489000, 1.295513
31, 25955.448000, 1.292770
32, 25953.575000, 1.292864
33, 25919.107000, 1.294583
34, 25948.568000, 1.293113
35, 25915.912000, 1.294742
36, 25878.624000, 1.296608
37, 25941.816000, 1.293450
38, 25981.600000, 1.291469
39, 25978.733000, 1.291612
40, 25916.788000, 1.294699
41, 25989.644000, 1.291069
42, 25986.198000, 1.291241
43, 25981.676000, 1.291465
44, 25972.202000, 1.291936
45, 25977.731000, 1.291661
46, 25965.953000, 1.292247
47, 25959.758000, 1.292556
48, 25949.762000, 1.293054
49, 25972.927000, 1.291900
50, 25972.720000, 1.291911
51, 25978.896000, 1.291603
52, 25962.968000, 1.292396
53, 25920.830000, 1.294497
54, 25986.691000, 1.291216
55, 25905.952000, 1.295240
56, 25975.531000, 1.291771
57, 25976.387000, 1.291728
58, 25955.257000, 1.292780
59, 25938.577000, 1.293611
60, 25999.001000, 1.290605
61, 25929.619000, 1.294058
62, 25991.753000, 1.290965
63, 25938.917000, 1.293594
64, 25966.024000, 1.292244
65, 25988.134000, 1.291144
66, 25984.508000, 1.291325
67, 25951.926000, 1.292946
68, 25980.140000, 1.291542
69, 25988.854000, 1.291109
70, 25977.909000, 1.291653
71, 25959.176000, 1.292585
72, 25949.213000, 1.293081
73, 25930.070000, 1.294036
74, 25979.632000, 1.291567
75, 25963.636000, 1.292363
76, 25997.047000, 1.290702
77, 25976.192000, 1.291738
78, 25986.498000, 1.291226
79, 25994.254000, 1.290840
80, 25967.876000, 1.292152
81, 25932.436000, 1.293917
82, 25973.720000, 1.291861
83, 26005.211000, 1.290296
84, 25988.831000, 1.291110
85, 25968.711000, 1.292110
86, 26006.609000, 1.290227
87, 25954.603000, 1.292812
88, 25963.689000, 1.292360
89, 26027.224000, 1.289205
90, 25993.518000, 1.290877
91, 25950.035000, 1.293040
92, 25971.064000, 1.291993
93, 25928.928000, 1.294093
94, 25971.498000, 1.291971
95, 25943.319000, 1.293375
96, 25984.035000, 1.291348
97, 25983.838000, 1.291358
98, 25997.825000, 1.290663
99, 25958.192000, 1.292634
