run, time in microseconds, throughput (GB/s)
0, 18041.476000, 0.232481
1, 18119.280000, 0.231483
2, 18111.026000, 0.231588
3, 18105.807000, 0.231655
4, 18113.365000, 0.231559
5, 18106.326000, 0.231649
6, 18116.561000, 0.231518
7, 18109.163000, 0.231612
8, 18112.900000, 0.231564
9, 18112.196000, 0.231573
10, 18110.195000, 0.231599
11, 18108.106000, 0.231626
12, 18058.701000, 0.232259
13, 18111.700000, 0.231580
14, 18065.903000, 0.232167
15, 18101.995000, 0.231704
16, 18110.878000, 0.231590
17, 18104.290000, 0.231675
18, 18112.063000, 0.231575
19, 18044.702000, 0.232440
20, 18108.712000, 0.231618
21, 18104.355000, 0.231674
22, 18110.380000, 0.231597
23, 18110.400000, 0.231596
24, 18108.354000, 0.231623
25, 18053.602000, 0.232325
26, 18113.808000, 0.231553
27, 18126.263000, 0.231394
28, 18109.671000, 0.231606
29, 18107.832000, 0.231629
30, 18108.868000, 0.231616
31, 18105.700000, 0.231657
32, 18110.812000, 0.231591
33, 18102.540000, 0.231697
34, 18114.071000, 0.231549
35, 18106.487000, 0.231646
36, 18118.047000, 0.231499
37, 18110.202000, 0.231599
38, 18108.504000, 0.231621
39, 18090.407000, 0.231852
40, 18109.613000, 0.231606
41, 18097.286000, 0.231764
42, 18110.461000, 0.231596
43, 18101.046000, 0.231716
44, 18102.925000, 0.231692
45, 18103.233000, 0.231688
46, 18050.563000, 0.232364
47, 18104.148000, 0.231676
48, 18110.304000, 0.231598
49, 18057.590000, 0.232274
50, 18109.056000, 0.231614
51, 18106.570000, 0.231645
52, 18101.814000, 0.231706
53, 18106.778000, 0.231643
54, 18051.371000, 0.232354
55, 18104.978000, 0.231666
56, 18098.588000, 0.231748
57, 18113.881000, 0.231552
58, 18106.122000, 0.231651
59, 18114.163000, 0.231548
60, 18104.601000, 0.231671
61, 18098.954000, 0.231743
62, 18104.385000, 0.231673
63, 18108.554000, 0.231620
64, 18092.277000, 0.231828
65, 18112.645000, 0.231568
66, 18054.208000, 0.232317
67, 18107.305000, 0.231636
68, 18110.202000, 0.231599
69, 18104.777000, 0.231668
70, 18127.524000, 0.231378
71, 18106.624000, 0.231645
72, 18102.171000, 0.231702
73, 18102.111000, 0.231702
74, 18040.954000, 0.232488
75, 18124.751000, 0.231413
76, 18068.660000, 0.232131
77, 18060.337000, 0.232238
78, 18075.393000, 0.232045
79, 18106.818000, 0.231642
80, 18107.078000, 0.231639
81, 18080.101000, 0.231985
82, 18105.557000, 0.231658
83, 18074.425000, 0.232057
84, 18066.908000, 0.232154
85, 18060.768000, 0.232233
86, 18077.081000, 0.232023
87, 18098.221000, 0.231752
88, 18027.403000, 0.232663
89, 18111.450000, 0.231583
90, 18044.031000, 0.232448
91, 18107.448000, 0.231634
92, 18088.900000, 0.231872
93, 18101.233000, 0.231714
94, 18103.310000, 0.231687
95, 18111.619000, 0.231581
96, 18102.229000, 0.231701
97, 18101.358000, 0.231712
98, 18038.806000, 0.232516
99, 18107.740000, 0.231630
