run, time in microseconds, throughput (GB/s)
0, 194.955000, 0.042020
1, 198.993000, 0.041167
2, 191.000000, 0.042890
3, 190.810000, 0.042933
4, 176.491000, 0.046416
5, 228.315000, 0.035880
6, 183.085000, 0.044744
7, 180.554000, 0.045371
8, 148.673000, 0.055101
9, 184.678000, 0.044358
10, 169.390000, 0.048362
11, 181.242000, 0.045199
12, 205.422000, 0.039879
13, 187.790000, 0.043623
14, 160.383000, 0.051078
15, 188.633000, 0.043428
16, 185.097000, 0.044258
17, 191.148000, 0.042857
18, 171.570000, 0.047747
19, 222.151000, 0.036876
20, 187.228000, 0.043754
21, 216.663000, 0.037810
22, 202.988000, 0.040357
23, 247.018000, 0.033164
24, 233.965000, 0.035014
25, 227.707000, 0.035976
26, 238.606000, 0.034333
27, 227.739000, 0.035971
28, 233.984000, 0.035011
29, 250.034000, 0.032764
30, 245.644000, 0.033349
31, 228.489000, 0.035853
32, 232.741000, 0.035198
33, 231.760000, 0.035347
34, 232.580000, 0.035222
35, 232.846000, 0.035182
36, 232.622000, 0.035216
37, 237.472000, 0.034497
38, 228.939000, 0.035782
39, 246.080000, 0.033290
40, 246.066000, 0.033292
41, 234.407000, 0.034948
42, 237.013000, 0.034564
43, 242.508000, 0.033780
44, 244.505000, 0.033504
45, 234.429000, 0.034944
46, 240.328000, 0.034087
47, 246.090000, 0.033289
48, 248.675000, 0.032943
49, 240.083000, 0.034122
50, 236.759000, 0.034601
51, 236.436000, 0.034648
52, 234.574000, 0.034923
53, 240.535000, 0.034057
54, 232.411000, 0.035248
55, 240.314000, 0.034089
56, 236.109000, 0.034696
57, 235.622000, 0.034768
58, 238.967000, 0.034281
59, 233.627000, 0.035064
60, 235.634000, 0.034766
61, 237.231000, 0.034532
62, 231.063000, 0.035454
63, 237.913000, 0.034433
64, 241.763000, 0.033884
65, 234.997000, 0.034860
66, 233.439000, 0.035093
67, 239.536000, 0.034199
68, 231.024000, 0.035460
69, 232.623000, 0.035216
70, 250.127000, 0.032751
71, 234.461000, 0.034940
72, 232.674000, 0.035208
73, 235.242000, 0.034824
74, 233.106000, 0.035143
75, 232.019000, 0.035307
76, 228.072000, 0.035918
77, 230.388000, 0.035557
78, 256.769000, 0.031904
79, 243.209000, 0.033683
80, 231.042000, 0.035457
81, 236.057000, 0.034703
82, 211.514000, 0.038730
83, 251.386000, 0.032587
84, 229.265000, 0.035732
85, 230.271000, 0.035575
86, 234.717000, 0.034902
87, 240.691000, 0.034035
88, 225.999000, 0.036248
89, 235.149000, 0.034837
90, 234.558000, 0.034925
91, 230.462000, 0.035546
92, 233.929000, 0.035019
93, 232.324000, 0.035261
94, 215.339000, 0.038042
95, 252.814000, 0.032403
96, 250.007000, 0.032767
97, 245.886000, 0.033316
98, 233.244000, 0.035122
99, 237.951000, 0.034427
