run, time in microseconds, throughput (GB/s)
0, 21845.254000, 0.192001
1, 21840.331000, 0.192044
2, 21779.380000, 0.192581
3, 21855.152000, 0.191914
4, 21839.182000, 0.192054
5, 21851.909000, 0.191942
6, 21898.751000, 0.191532
7, 21857.216000, 0.191896
8, 21847.922000, 0.191977
9, 21847.678000, 0.191979
10, 21839.050000, 0.192055
11, 21843.885000, 0.192013
12, 21843.585000, 0.192015
13, 21849.786000, 0.191961
14, 21845.724000, 0.191997
15, 21855.833000, 0.191908
16, 21858.607000, 0.191883
17, 21845.365000, 0.192000
18, 21938.702000, 0.191183
19, 21903.045000, 0.191494
20, 21885.334000, 0.191649
21, 21932.052000, 0.191241
22, 21889.137000, 0.191616
23, 21947.833000, 0.191103
24, 21935.521000, 0.191211
25, 21943.312000, 0.191143
26, 21928.030000, 0.191276
27, 21934.294000, 0.191221
28, 21929.151000, 0.191266
29, 21947.095000, 0.191110
30, 21895.464000, 0.191560
31, 21958.993000, 0.191006
32, 21937.486000, 0.191193
33, 21937.065000, 0.191197
34, 21936.562000, 0.191202
35, 21942.648000, 0.191148
36, 21938.554000, 0.191184
37, 21890.574000, 0.191603
38, 21936.199000, 0.191205
39, 21884.247000, 0.191659
40, 21936.936000, 0.191198
41, 21890.208000, 0.191606
42, 21941.768000, 0.191156
43, 21939.606000, 0.191175
44, 21934.503000, 0.191219
45, 21939.999000, 0.191172
46, 21940.180000, 0.191170
47, 21937.686000, 0.191192
48, 21895.781000, 0.191558
49, 21965.744000, 0.190948
50, 21935.332000, 0.191212
51, 21938.065000, 0.191188
52, 21935.026000, 0.191215
53, 21948.815000, 0.191095
54, 21910.969000, 0.191425
55, 21943.058000, 0.191145
56, 21940.278000, 0.191169
57, 21896.618000, 0.191550
58, 21928.086000, 0.191275
59, 21929.161000, 0.191266
60, 21920.685000, 0.191340
61, 21928.622000, 0.191271
62, 21934.906000, 0.191216
63, 21959.012000, 0.191006
64, 21931.401000, 0.191247
65, 21895.010000, 0.191564
66, 21929.440000, 0.191264
67, 21965.095000, 0.190953
68, 21889.763000, 0.191610
69, 21933.930000, 0.191224
70, 21947.976000, 0.191102
71, 21933.157000, 0.191231
72, 21941.786000, 0.191156
73, 21894.997000, 0.191564
74, 21889.366000, 0.191614
75, 21895.839000, 0.191557
76, 21972.279000, 0.190891
77, 21924.583000, 0.191306
78, 21866.049000, 0.191818
79, 21888.699000, 0.191620
80, 21966.477000, 0.190941
81, 21930.843000, 0.191251
82, 21892.916000, 0.191583
83, 21935.988000, 0.191207
84, 21890.554000, 0.191603
85, 21953.680000, 0.191052
86, 21937.257000, 0.191195
87, 21923.342000, 0.191317
88, 21935.378000, 0.191212
89, 21935.863000, 0.191208
90, 21943.727000, 0.191139
91, 21930.359000, 0.191256
92, 21928.763000, 0.191270
93, 21930.570000, 0.191254
94, 21929.507000, 0.191263
95, 21885.812000, 0.191645
96, 21884.420000, 0.191657
97, 21940.465000, 0.191168
98, 21855.729000, 0.191909
99, 21836.233000, 0.192080
